leading_item_id,following_item_id,value
JBVHSUWY,ZKENOUDA,423685
JBVHSUWY,ZXERAXWP,55169
JERHKLYW,AANGBULD,476305
JERHKLYW,ATLDMDBO,37970804
JERHKLYW,BEZYMBBT,3193041
JERHKLYW,BJALXPFS,160163
JERHKLYW,BTMOEMEP,4718407
JERHKLYW,BUZIIBYG,19071558
JERHKLYW,CCLHWFWF,13403948
JERHKLYW,DBWLZWNK,193825
JERHKLYW,DDEXPPXU,15607
JERHKLYW,DEWLVASR,406831
JERHKLYW,DJBLNPNC,23421
JERHKLYW,DUCMGGNW,930752
JERHKLYW,ELQGMQWE,683294
JERHKLYW,EVBVXETX,5101757
JERHKLYW,FDXPMYGF,30474
JERHKLYW,FQCLOEXA,2543734
JERHKLYW,FRHNWLNI,968700
JERHKLYW,FTSVTTSR,185126
JERHKLYW,FWUCPMMW,28865
JERHKLYW,GKQIJYDH,5943225
JERHKLYW,GYHKIVQT,34396708
JERHKLYW,IGDVVKUD,33019
JERHKLYW,JBVHSUWY,430856
JERHKLYW,JPBRUTWP,6065922
JERHKLYW,JSLXRQOK,27018
JERHKLYW,KJNSOAHR,26696256
JERHKLYW,LLHREMKS,73826
JERHKLYW,LPHPPJUG,1201486
JERHKLYW,LRVGFDFM,2301606
JERHKLYW,LTOYKIML,379729
JERHKLYW,MBSBZBXA,4086544
JERHKLYW,NAQIHUKZ,46386
JERHKLYW,NZKBIBNU,285111
JERHKLYW,OJIFIHMZ,3363400
JERHKLYW,OKMBFVKS,1890890
JERHKLYW,OXKURKXR,143578
JERHKLYW,QKXNTIIB,1335602
JERHKLYW,QRKRBYJL,2171448
JERHKLYW,QVLMOEYE,1172538
JERHKLYW,RCBZUSIM,23735
JERHKLYW,RJGPVEXX,640862
JERHKLYW,ROACSLMG,2174171
JERHKLYW,SAAYMURU,53409
JERHKLYW,SAHWCZNH,1728681
JERHKLYW,SDWAYPIK,5252468
JERHKLYW,SNHYOVBM,291416
JERHKLYW,STZDBITS,22590620
JERHKLYW,SUOYXCHP,25269
JERHKLYW,TGOELCAG,306005
JERHKLYW,UIFPPCLR,145296
JERHKLYW,UQYUIVVR,6081414
JERHKLYW,VBYCLTYZ,433996
JERHKLYW,VUAFAIYJ,867648
JERHKLYW,VWMBASNE,150747
JERHKLYW,WHPUAOID,51218
JERHKLYW,WPQXWHYO,19794000
JERHKLYW,WQMVCOEM,23179
JERHKLYW,XIIEJNEE,69875
JERHKLYW,XIPPENFQ,139270
JERHKLYW,ZCELVYQU,214910
JERHKLYW,ZGJXVMNI,2687860
JERHKLYW,ZKENOUDA,429689
JERHKLYW,ZXERAXWP,59564
JPBRUTWP,AANGBULD,447072
JPBRUTWP,AHMDUILJ,137025
JPBRUTWP,APQGTRMF,59928
JPBRUTWP,ATLDMDBO,38831928
JPBRUTWP,AXULOHBQ,109901
JPBRUTWP,BEZYMBBT,3194386
JPBRUTWP,BJALXPFS,156653
JPBRUTWP,BSRMSVTC,260765
JPBRUTWP,BTMOEMEP,4012910
JPBRUTWP,BUZIIBYG,19070122
JPBRUTWP,CCLHWFWF,13570314
JPBRUTWP,DBWLZWNK,167208
JPBRUTWP,DDEXPPXU,0
JPBRUTWP,DEWLVASR,391919
JPBRUTWP,DNMPSKTB,4675075
JPBRUTWP,DUCMGGNW,898431
JPBRUTWP,ELQGMQWE,659723
JPBRUTWP,EVBVXETX,5063508
JPBRUTWP,FDXPMYGF,27428
JPBRUTWP,FITUEHWN,114400
JPBRUTWP,FQCLOEXA,2326860
JPBRUTWP,FWUCPMMW,29797
JPBRUTWP,GYHKIVQT,30026980
JPBRUTWP,HCDTGMST,115358
JPBRUTWP,HXYSSRXE,4899888
JPBRUTWP,IGDVVKUD,31277
JPBRUTWP,JBVHSUWY,402938
JPBRUTWP,KAGJCHMR,20914
JPBRUTWP,KEUWZRKO,745233
JPBRUTWP,KJNSOAHR,27369284
JPBRUTWP,LPHPPJUG,1183168
JPBRUTWP,LRVGFDFM,2182015
JPBRUTWP,LSOIUSXD,226799
JPBRUTWP,LUENUFGA,3455893
JPBRUTWP,MBSBZBXA,3906864
JPBRUTWP,MIRCVAMV,83043
JPBRUTWP,NZKBIBNU,271776
JPBRUTWP,OGAFEHLU,35323
JPBRUTWP,OJIFIHMZ,3290418
JPBRUTWP,OKMBFVKS,1860389
JPBRUTWP,OXKURKXR,125039
JPBRUTWP,PYZMVUWD,12586
JPBRUTWP,QJQJSWFU,128802
JPBRUTWP,QKXNTIIB,1259821
JPBRUTWP,QRKRBYJL,1952043
JPBRUTWP,QVLMOEYE,1170853
JPBRUTWP,RAWUKQMJ,3646331
JPBRUTWP,RCBZUSIM,1869
JPBRUTWP,RJGPVEXX,595962
JPBRUTWP,ROACSLMG,2136187
JPBRUTWP,SAHWCZNH,1668899
JPBRUTWP,SDWAYPIK,5339072
JPBRUTWP,SNHYOVBM,282773
JPBRUTWP,TGOELCAG,299313
JPBRUTWP,UGEQLMXM,253796
JPBRUTWP,UIFPPCLR,134230
JPBRUTWP,UXSPKBJR,385140
JPBRUTWP,VBYCLTYZ,421628
JPBRUTWP,VMAQSTJE,8265
JPBRUTWP,VUAFAIYJ,863672
JPBRUTWP,VWMBASNE,134495
JPBRUTWP,WBLJNPZQ,135251
JPBRUTWP,WPQXWHYO,20559124
JPBRUTWP,WQMVCOEM,17461
JPBRUTWP,XIFHSOWQ,86657
JPBRUTWP,XIPPENFQ,122668
JPBRUTWP,XUOIQPFL,2352662
JPBRUTWP,ZCELVYQU,219609
JPBRUTWP,ZGJXVMNI,2545014
JPBRUTWP,ZKENOUDA,428335
JPBRUTWP,ZXERAXWP,56608
JSLXRQOK,AANGBULD,455355
JSLXRQOK,APQGTRMF,72638
JSLXRQOK,ATLDMDBO,37356208
JSLXRQOK,AXULOHBQ,123428
JSLXRQOK,BEZYMBBT,3297304
JSLXRQOK,BJALXPFS,164496
JSLXRQOK,BLANHGYY,73859
JSLXRQOK,BSRMSVTC,302320
JSLXRQOK,BTMOEMEP,4436406
JSLXRQOK,BUZIIBYG,16752407
JSLXRQOK,CCLHWFWF,13865991
JSLXRQOK,DBWLZWNK,199305
JSLXRQOK,DDEXPPXU,8538
JSLXRQOK,DEWLVASR,412434
JSLXRQOK,DJBLNPNC,28986
JSLXRQOK,DNMPSKTB,4977968
JSLXRQOK,ELQGMQWE,652136
JSLXRQOK,EVBVXETX,5011073
JSLXRQOK,FCYBOAXC,111421184
JSLXRQOK,FITUEHWN,112891
JSLXRQOK,FRHNWLNI,877464
JSLXRQOK,FTSVTTSR,176771
JSLXRQOK,FWUCPMMW,24170
JSLXRQOK,GKQIJYDH,5157138
JSLXRQOK,GYHKIVQT,36547292
JSLXRQOK,HXYSSRXE,5038098
JSLXRQOK,JBVHSUWY,427773
JSLXRQOK,JERHKLYW,31521
JSLXRQOK,JPBRUTWP,7111204
JSLXRQOK,KAGJCHMR,37134
JSLXRQOK,KEUWZRKO,854441
JSLXRQOK,KJNSOAHR,23940674
JSLXRQOK,LLHREMKS,74484
JSLXRQOK,LPHPPJUG,1186168
JSLXRQOK,LRVGFDFM,2314611
JSLXRQOK,LSOIUSXD,242498
JSLXRQOK,LTOYKIML,391470
JSLXRQOK,LUENUFGA,3589457
JSLXRQOK,MIRCVAMV,86390
JSLXRQOK,NAQIHUKZ,39396
JSLXRQOK,NZKBIBNU,277664
JSLXRQOK,OGAFEHLU,47306
JSLXRQOK,OKMBFVKS,1943642
JSLXRQOK,PYZMVUWD,27222
JSLXRQOK,QJQJSWFU,142805
JSLXRQOK,QRKRBYJL,2124035
JSLXRQOK,QVLMOEYE,1197536
JSLXRQOK,RAWUKQMJ,3651492
JSLXRQOK,RJGPVEXX,642835
JSLXRQOK,SAAYMURU,58950
JSLXRQOK,SAHWCZNH,1743623
JSLXRQOK,SDWAYPIK,5270581
JSLXRQOK,STZDBITS,21306966
JSLXRQOK,SUOYXCHP,25269
JSLXRQOK,TGOELCAG,303802
JSLXRQOK,UGEQLMXM,257608
JSLXRQOK,UIFPPCLR,141714
JSLXRQOK,UXSPKBJR,411000
JSLXRQOK,VBYCLTYZ,428436
JSLXRQOK,VMAQSTJE,25248
JSLXRQOK,VUAFAIYJ,889119
JSLXRQOK,VWMBASNE,145362
JSLXRQOK,WBLJNPZQ,149531
JSLXRQOK,WPQXWHYO,20365316
JSLXRQOK,WQMVCOEM,25420
JSLXRQOK,XIFHSOWQ,96327
JSLXRQOK,XIIEJNEE,73942
JSLXRQOK,XIPPENFQ,134279
JSLXRQOK,XMKRPGLB,824998
JSLXRQOK,XUOIQPFL,2535838
JSLXRQOK,YSYHGLQK,27120
JSLXRQOK,ZCELVYQU,214910
JSLXRQOK,ZGJXVMNI,2702865
JSLXRQOK,ZKENOUDA,416178
JSLXRQOK,ZXERAXWP,49258
KAGJCHMR,AANGBULD,466357
KAGJCHMR,AHMDUILJ,145318
KAGJCHMR,BEZYMBBT,3316813
KAGJCHMR,BLANHGYY,73428
KAGJCHMR,BTMOEMEP,4734484
KAGJCHMR,BUZIIBYG,17951314
KAGJCHMR,DBWLZWNK,199305
KAGJCHMR,DDEXPPXU,9436
KAGJCHMR,DEWLVASR,397010
KAGJCHMR,DJBLNPNC,25441
KAGJCHMR,DUCMGGNW,908183
KAGJCHMR,ELQGMQWE,676551
KAGJCHMR,EVBVXETX,5092100
KAGJCHMR,FITUEHWN,117782
KAGJCHMR,FQCLOEXA,2539333
KAGJCHMR,FTSVTTSR,196560
KAGJCHMR,FWUCPMMW,24170
KAGJCHMR,GKQIJYDH,5295422
KAGJCHMR,HXYSSRXE,5184989
KAGJCHMR,IGDVVKUD,28801
KAGJCHMR,JBVHSUWY,434755
KAGJCHMR,JERHKLYW,28577
KAGJCHMR,JSLXRQOK,31114
KAGJCHMR,KEUWZRKO,860304
KAGJCHMR,KJNSOAHR,25346240
KAGJCHMR,LLHREMKS,79709
KAGJCHMR,LPHPPJUG,1201840
KAGJCHMR,LSOIUSXD,244227
KAGJCHMR,LTOYKIML,371319
KAGJCHMR,MBSBZBXA,3975908
KAGJCHMR,NAQIHUKZ,46332
KAGJCHMR,NZKBIBNU,284747
KAGJCHMR,OKMBFVKS,1891625
KAGJCHMR,OXKURKXR,145150
KAGJCHMR,QJQJSWFU,141081
KAGJCHMR,QRKRBYJL,2126745
KAGJCHMR,RAWUKQMJ,3595402
KAGJCHMR,RJGPVEXX,642835
KAGJCHMR,ROACSLMG,2178980
KAGJCHMR,SAAYMURU,58251
KAGJCHMR,SUOYXCHP,29422
KAGJCHMR,UGEQLMXM,271084
KAGJCHMR,VBYCLTYZ,429671
KAGJCHMR,WBLJNPZQ,158428
KAGJCHMR,WHPUAOID,47180
KAGJCHMR,WPQXWHYO,20700516
KAGJCHMR,WQMVCOEM,26946
KAGJCHMR,XIIEJNEE,71901
KAGJCHMR,XIPPENFQ,136580
KAGJCHMR,YSYHGLQK,30474
KAGJCHMR,ZCELVYQU,221061
KAGJCHMR,ZKENOUDA,429804
KAGJCHMR,ZXERAXWP,53953
KEUWZRKO,APQGTRMF,76703
KEUWZRKO,BEZYMBBT,3228245
KEUWZRKO,BTMOEMEP,4163826
KEUWZRKO,DBWLZWNK,178054
KEUWZRKO,DDEXPPXU,14035
KEUWZRKO,DEWLVASR,379327
KEUWZRKO,DJBLNPNC,26858
KEUWZRKO,DNMPSKTB,4967434
KEUWZRKO,EVBVXETX,5110737
KEUWZRKO,FDXPMYGF,27120
KEUWZRKO,FITUEHWN,108109
KEUWZRKO,FQCLOEXA,2473043
KEUWZRKO,FRHNWLNI,899626
KEUWZRKO,FTSVTTSR,177729
KEUWZRKO,GKQIJYDH,5684552
KEUWZRKO,GYHKIVQT,35935628
KEUWZRKO,HXYSSRXE,5182118
KEUWZRKO,JBVHSUWY,418761
KEUWZRKO,JSLXRQOK,23108
KEUWZRKO,KAGJCHMR,38234
KEUWZRKO,KJNSOAHR,26655012
KEUWZRKO,LLHREMKS,71570
KEUWZRKO,LPHPPJUG,1168492
KEUWZRKO,LTOYKIML,378515
KEUWZRKO,LUENUFGA,3577120
KEUWZRKO,MIRCVAMV,85296
KEUWZRKO,NAQIHUKZ,41403
KEUWZRKO,NZKBIBNU,268462
KEUWZRKO,OKMBFVKS,1888485
KEUWZRKO,QJQJSWFU,141951
KEUWZRKO,QVLMOEYE,1171454
KEUWZRKO,RCBZUSIM,13420
KEUWZRKO,RJGPVEXX,621449
KEUWZRKO,ROACSLMG,2173679
KEUWZRKO,SAAYMURU,52812
KEUWZRKO,SAHWCZNH,1714689
KEUWZRKO,SDWAYPIK,5221980
KEUWZRKO,STZDBITS,21721270
KEUWZRKO,SUOYXCHP,20067
KEUWZRKO,UGEQLMXM,264997
KEUWZRKO,UIFPPCLR,143450
KEUWZRKO,UQYUIVVR,5768619
KEUWZRKO,UXSPKBJR,390755
KEUWZRKO,VBYCLTYZ,437166
KEUWZRKO,VMAQSTJE,24680
KEUWZRKO,VWMBASNE,144969
KEUWZRKO,WPQXWHYO,19027900
KEUWZRKO,WQMVCOEM,26946
KEUWZRKO,XIFHSOWQ,85898
KEUWZRKO,XIIEJNEE,69714
KEUWZRKO,XIPPENFQ,127946
KEUWZRKO,XMKRPGLB,799152
KEUWZRKO,YSYHGLQK,23799
KEUWZRKO,ZCELVYQU,201087
KEUWZRKO,ZGJXVMNI,2671939
KEUWZRKO,ZKENOUDA,406584
KEUWZRKO,ZXERAXWP,49378
KJNSOAHR,AHMDUILJ,142349
KJNSOAHR,ATLDMDBO,38511704
KJNSOAHR,AXULOHBQ,103670
KJNSOAHR,BEZYMBBT,3213659
KJNSOAHR,BJALXPFS,150717
KJNSOAHR,BLANHGYY,66965
KJNSOAHR,BSRMSVTC,262186
KJNSOAHR,BTMOEMEP,3853060
KJNSOAHR,CCLHWFWF,13521462
KJNSOAHR,DEWLVASR,391689
KJNSOAHR,DNMPSKTB,4681844
KJNSOAHR,ELQGMQWE,655298
KJNSOAHR,EVBVXETX,5096752
KJNSOAHR,FCYBOAXC,112449136
KJNSOAHR,FDXPMYGF,18401
KJNSOAHR,FITUEHWN,113728
KJNSOAHR,FQCLOEXA,2264348
KJNSOAHR,FWUCPMMW,31277
KJNSOAHR,GKQIJYDH,4418230
KJNSOAHR,GYHKIVQT,33600104
KJNSOAHR,HCDTGMST,114423
KJNSOAHR,HXYSSRXE,4846831
KJNSOAHR,IGDVVKUD,22801
KJNSOAHR,JBVHSUWY,419447
KJNSOAHR,JERHKLYW,28790
KJNSOAHR,JPBRUTWP,6563847
KJNSOAHR,KEUWZRKO,738814
KJNSOAHR,LPHPPJUG,1168291
KJNSOAHR,LRVGFDFM,2243366
KJNSOAHR,LSOIUSXD,249443
KJNSOAHR,LTOYKIML,375014
KJNSOAHR,LUENUFGA,3474752
KJNSOAHR,MBSBZBXA,3936176
KJNSOAHR,MIRCVAMV,79183
KJNSOAHR,NZKBIBNU,272844
KJNSOAHR,OGAFEHLU,42170
KJNSOAHR,OJIFIHMZ,3307149
KJNSOAHR,OKMBFVKS,1831785
KJNSOAHR,OXKURKXR,129660
KJNSOAHR,PYZMVUWD,22785
KJNSOAHR,QJQJSWFU,138298
KJNSOAHR,QKXNTIIB,1263556
KJNSOAHR,QRKRBYJL,1978984
KJNSOAHR,QVLMOEYE,1189484
KJNSOAHR,RAWUKQMJ,3541904
KJNSOAHR,RCBZUSIM,6376
KJNSOAHR,RJGPVEXX,604886
KJNSOAHR,SAAYMURU,53864
KJNSOAHR,SAHWCZNH,1642036
KJNSOAHR,SDWAYPIK,5244453
KJNSOAHR,SNHYOVBM,295262
KJNSOAHR,UGEQLMXM,269182
KJNSOAHR,UXSPKBJR,376611
KJNSOAHR,VBYCLTYZ,421359
KJNSOAHR,VMAQSTJE,16235
KJNSOAHR,VWMBASNE,124326
KJNSOAHR,WBLJNPZQ,136755
KJNSOAHR,WPQXWHYO,21833192
KJNSOAHR,WQMVCOEM,23356
KJNSOAHR,XIFHSOWQ,85018
KJNSOAHR,XIPPENFQ,121985
KJNSOAHR,XMKRPGLB,846946
KJNSOAHR,XUOIQPFL,2337124
KJNSOAHR,ZCELVYQU,210462
KJNSOAHR,ZGJXVMNI,2598489
KJNSOAHR,ZKENOUDA,419583
LLHREMKS,AANGBULD,453164
LLHREMKS,AHMDUILJ,146047
LLHREMKS,APQGTRMF,79185
LLHREMKS,ATLDMDBO,31986048
LLHREMKS,BEZYMBBT,3276578
LLHREMKS,BLANHGYY,75158
LLHREMKS,BSRMSVTC,293712
LLHREMKS,BTMOEMEP,4768716
LLHREMKS,BUZIIBYG,19084476
LLHREMKS,CCLHWFWF,13982123
LLHREMKS,DBWLZWNK,198014
LLHREMKS,DJBLNPNC,33734
LLHREMKS,DNMPSKTB,4897388
LLHREMKS,ELQGMQWE,674178
LLHREMKS,FQCLOEXA,2447591
LLHREMKS,FTSVTTSR,185608
LLHREMKS,FWUCPMMW,20839
LLHREMKS,GKQIJYDH,4669236
LLHREMKS,GYHKIVQT,36042852
LLHREMKS,HXYSSRXE,5139682
LLHREMKS,IGDVVKUD,32089
LLHREMKS,JBVHSUWY,453235
LLHREMKS,JPBRUTWP,6473230
LLHREMKS,JSLXRQOK,25991
LLHREMKS,KAGJCHMR,33465
LLHREMKS,KEUWZRKO,797690
LLHREMKS,KJNSOAHR,23913048
LLHREMKS,LPHPPJUG,1195230
LLHREMKS,LSOIUSXD,243244
LLHREMKS,MBSBZBXA,4452338
LLHREMKS,MIRCVAMV,92305
LLHREMKS,NAQIHUKZ,47809
LLHREMKS,NZKBIBNU,303484
LLHREMKS,OGAFEHLU,49416
LLHREMKS,OJIFIHMZ,3300411
LLHREMKS,OKMBFVKS,1930331
LLHREMKS,OXKURKXR,141218
LLHREMKS,PYZMVUWD,25142
LLHREMKS,QJQJSWFU,138588
LLHREMKS,QKXNTIIB,1263244
LLHREMKS,QVLMOEYE,1226481
LLHREMKS,RCBZUSIM,8902
LLHREMKS,RJGPVEXX,656338
LLHREMKS,ROACSLMG,2178106
LLHREMKS,SAAYMURU,53409
LLHREMKS,SDWAYPIK,5364817
LLHREMKS,STZDBITS,23135752
LLHREMKS,TGOELCAG,320725
LLHREMKS,UGEQLMXM,262962
LLHREMKS,UIFPPCLR,145932
LLHREMKS,VBYCLTYZ,439307
LLHREMKS,VMAQSTJE,23894
LLHREMKS,VUAFAIYJ,897116
LLHREMKS,WBLJNPZQ,150279
LLHREMKS,WHPUAOID,49032
LLHREMKS,WPQXWHYO,21946568
LLHREMKS,XIIEJNEE,76968
LLHREMKS,XMKRPGLB,813688
LLHREMKS,XUOIQPFL,2543578
LLHREMKS,YSYHGLQK,26628
LLHREMKS,ZCELVYQU,208464
LLHREMKS,ZXERAXWP,52103
LPHPPJUG,AHMDUILJ,145117
LPHPPJUG,AXULOHBQ,113974
LPHPPJUG,BEZYMBBT,3218776
LPHPPJUG,BJALXPFS,153716
LPHPPJUG,BLANHGYY,72856
LPHPPJUG,BTMOEMEP,5420286
LPHPPJUG,CCLHWFWF,14154316
LPHPPJUG,DDEXPPXU,2637
LPHPPJUG,DEWLVASR,391696
LPHPPJUG,DJBLNPNC,23821
LPHPPJUG,EVBVXETX,5173304
LPHPPJUG,FCYBOAXC,112110184
LPHPPJUG,FITUEHWN,107645
LPHPPJUG,FQCLOEXA,2444641
LPHPPJUG,FRHNWLNI,926399
LPHPPJUG,FTSVTTSR,184340
LPHPPJUG,HXYSSRXE,5118118
LPHPPJUG,JBVHSUWY,417165
LPHPPJUG,JERHKLYW,28489
LPHPPJUG,JPBRUTWP,6759702
LPHPPJUG,JSLXRQOK,28481
LPHPPJUG,KAGJCHMR,36018
LPHPPJUG,KEUWZRKO,784539
LPHPPJUG,KJNSOAHR,25842896
LPHPPJUG,LLHREMKS,78274
LPHPPJUG,LRVGFDFM,2284453
LPHPPJUG,LTOYKIML,377724
LPHPPJUG,LUENUFGA,3609646
LPHPPJUG,MBSBZBXA,3843314
LPHPPJUG,MIRCVAMV,89495
LPHPPJUG,NZKBIBNU,274126
LPHPPJUG,OGAFEHLU,50082
LPHPPJUG,OJIFIHMZ,3342922
LPHPPJUG,PYZMVUWD,16826
LPHPPJUG,QJQJSWFU,139801
LPHPPJUG,QKXNTIIB,1282724
LPHPPJUG,QRKRBYJL,2118387
LPHPPJUG,RAWUKQMJ,3612616
LPHPPJUG,RJGPVEXX,607876
LPHPPJUG,SAHWCZNH,1688218
LPHPPJUG,STZDBITS,22821884
LPHPPJUG,SUOYXCHP,27704
LPHPPJUG,UIFPPCLR,143739
LPHPPJUG,UXSPKBJR,412221
LPHPPJUG,VMAQSTJE,22290
LPHPPJUG,VUAFAIYJ,875963
LPHPPJUG,VWMBASNE,144039
LPHPPJUG,WBLJNPZQ,146149
LPHPPJUG,WHPUAOID,50454
LPHPPJUG,WPQXWHYO,20239690
LPHPPJUG,WQMVCOEM,23324
LPHPPJUG,XIFHSOWQ,93634
LPHPPJUG,XIIEJNEE,79180
LPHPPJUG,XIPPENFQ,137727
LPHPPJUG,XUOIQPFL,2397074
LPHPPJUG,ZCELVYQU,217844
LPHPPJUG,ZGJXVMNI,2629396
LPHPPJUG,ZKENOUDA,418651
LRVGFDFM,AANGBULD,452543
LRVGFDFM,AHMDUILJ,126173
LRVGFDFM,APQGTRMF,64223
LRVGFDFM,ATLDMDBO,38123856
LRVGFDFM,AXULOHBQ,106165
LRVGFDFM,BEZYMBBT,3178510
LRVGFDFM,BJALXPFS,149296
LRVGFDFM,BSRMSVTC,256036
LRVGFDFM,BTMOEMEP,4337457
LRVGFDFM,CCLHWFWF,13632059
LRVGFDFM,DBWLZWNK,169249
LRVGFDFM,DEWLVASR,391702
LRVGFDFM,DJBLNPNC,14225
LRVGFDFM,DNMPSKTB,4656526
LRVGFDFM,DUCMGGNW,888795
LRVGFDFM,ELQGMQWE,660390
LRVGFDFM,EVBVXETX,5151368
LRVGFDFM,FCYBOAXC,113405592
LRVGFDFM,FDXPMYGF,13132
LRVGFDFM,FITUEHWN,112532
LRVGFDFM,FQCLOEXA,2331083
LRVGFDFM,FRHNWLNI,897461
LRVGFDFM,GYHKIVQT,35968116
LRVGFDFM,HCDTGMST,104757
LRVGFDFM,HXYSSRXE,4794580
LRVGFDFM,IGDVVKUD,10293
LRVGFDFM,JBVHSUWY,411535
LRVGFDFM,JERHKLYW,30690
LRVGFDFM,JPBRUTWP,6134532
LRVGFDFM,KEUWZRKO,739477
LRVGFDFM,KJNSOAHR,26187268
LRVGFDFM,LPHPPJUG,1183155
LRVGFDFM,LSOIUSXD,226799
LRVGFDFM,LUENUFGA,3277158
LRVGFDFM,MIRCVAMV,75867
LRVGFDFM,NZKBIBNU,273003
LRVGFDFM,OGAFEHLU,32801
LRVGFDFM,OKMBFVKS,1831785
LRVGFDFM,OXKURKXR,123643
LRVGFDFM,PYZMVUWD,11819
LRVGFDFM,QJQJSWFU,139778
LRVGFDFM,QRKRBYJL,1979221
LRVGFDFM,QVLMOEYE,1157254
LRVGFDFM,RAWUKQMJ,3588475
LRVGFDFM,RCBZUSIM,3774
LRVGFDFM,RJGPVEXX,602076
LRVGFDFM,ROACSLMG,2122344
LRVGFDFM,SAHWCZNH,1664167
LRVGFDFM,SDWAYPIK,5466808
LRVGFDFM,SUOYXCHP,18388
LRVGFDFM,TGOELCAG,290044
LRVGFDFM,UGEQLMXM,243567
LRVGFDFM,UIFPPCLR,131929
LRVGFDFM,UXSPKBJR,366081
LRVGFDFM,VBYCLTYZ,413022
LRVGFDFM,VMAQSTJE,8265
LRVGFDFM,VUAFAIYJ,864399
LRVGFDFM,VWMBASNE,121999
LRVGFDFM,WBLJNPZQ,128074
LRVGFDFM,WPQXWHYO,21324174
LRVGFDFM,WQMVCOEM,24835
LRVGFDFM,XIFHSOWQ,82612
LRVGFDFM,XIIEJNEE,55837
LRVGFDFM,XIPPENFQ,121247
LRVGFDFM,XUOIQPFL,2333990
LRVGFDFM,ZGJXVMNI,2564576
LRVGFDFM,ZKENOUDA,423083
LRVGFDFM,ZXERAXWP,56571
LSOIUSXD,AANGBULD,459463
LSOIUSXD,AHMDUILJ,146735
LSOIUSXD,ATLDMDBO,37156068
LSOIUSXD,AXULOHBQ,114414
LSOIUSXD,BJALXPFS,159408
LSOIUSXD,BTMOEMEP,4650195
LSOIUSXD,CCLHWFWF,12656721
LSOIUSXD,DBWLZWNK,188134
LSOIUSXD,DEWLVASR,398606
LSOIUSXD,DNMPSKTB,4919976
LSOIUSXD,DUCMGGNW,914510
LSOIUSXD,ELQGMQWE,661602
LSOIUSXD,FCYBOAXC,113705208
LSOIUSXD,FDXPMYGF,29232
LSOIUSXD,FQCLOEXA,2391148
LSOIUSXD,FTSVTTSR,186636
LSOIUSXD,FWUCPMMW,30071
LSOIUSXD,GYHKIVQT,32622882
LSOIUSXD,HXYSSRXE,5033277
LSOIUSXD,IGDVVKUD,27007
LSOIUSXD,JBVHSUWY,408942
LSOIUSXD,JERHKLYW,26069
LSOIUSXD,JPBRUTWP,6917702
LSOIUSXD,JSLXRQOK,27580
LSOIUSXD,KJNSOAHR,23389946
LSOIUSXD,LLHREMKS,75671
LSOIUSXD,LPHPPJUG,1177818
LSOIUSXD,LRVGFDFM,2300899
LSOIUSXD,LTOYKIML,378247
LSOIUSXD,MBSBZBXA,3972702
LSOIUSXD,MIRCVAMV,90233
LSOIUSXD,NAQIHUKZ,47230
LSOIUSXD,OGAFEHLU,50221
LSOIUSXD,OKMBFVKS,1933266
LSOIUSXD,OXKURKXR,139032
LSOIUSXD,PYZMVUWD,26600
LSOIUSXD,QJQJSWFU,141379
LSOIUSXD,QKXNTIIB,1277141
LSOIUSXD,QRKRBYJL,2096425
LSOIUSXD,QVLMOEYE,1223420
LSOIUSXD,RAWUKQMJ,3686264
LSOIUSXD,SAAYMURU,55261
LSOIUSXD,SNHYOVBM,293968
LSOIUSXD,TGOELCAG,303570
LSOIUSXD,UGEQLMXM,262418
LSOIUSXD,UIFPPCLR,146812
LSOIUSXD,UXSPKBJR,404410
LSOIUSXD,VUAFAIYJ,856535
LSOIUSXD,VWMBASNE,142857
LSOIUSXD,WBLJNPZQ,148800
LSOIUSXD,XIFHSOWQ,101360
LSOIUSXD,XIPPENFQ,131447
LSOIUSXD,XUOIQPFL,2560040
LSOIUSXD,ZKENOUDA,423493
LTOYKIML,AANGBULD,455760
LTOYKIML,AHMDUILJ,145501
LTOYKIML,APQGTRMF,76363
LTOYKIML,ATLDMDBO,35207104
LTOYKIML,AXULOHBQ,121357
LTOYKIML,BJALXPFS,159199
LTOYKIML,BLANHGYY,80527
LTOYKIML,CCLHWFWF,14308127
LTOYKIML,DEWLVASR,395119
LTOYKIML,DJBLNPNC,24759
LTOYKIML,DNMPSKTB,4948032
LTOYKIML,DUCMGGNW,914942
LTOYKIML,ELQGMQWE,652641
LTOYKIML,FCYBOAXC,114678064
LTOYKIML,FDXPMYGF,26628
LTOYKIML,FITUEHWN,114138
LTOYKIML,FQCLOEXA,2368898
LTOYKIML,FRHNWLNI,899242
LTOYKIML,FTSVTTSR,182022
LTOYKIML,FWUCPMMW,28108
LTOYKIML,GYHKIVQT,35837964
LTOYKIML,HCDTGMST,118471
LTOYKIML,JPBRUTWP,6437342
LTOYKIML,JSLXRQOK,45599
LTOYKIML,LLHREMKS,74462
LTOYKIML,LPHPPJUG,1161744
LTOYKIML,LSOIUSXD,241422
LTOYKIML,MBSBZBXA,3939322
LTOYKIML,NAQIHUKZ,49219
LTOYKIML,OJIFIHMZ,3333749
LTOYKIML,OKMBFVKS,1902783
LTOYKIML,OXKURKXR,140436
LTOYKIML,PYZMVUWD,24543
LTOYKIML,QJQJSWFU,140974
LTOYKIML,QKXNTIIB,1277256
LTOYKIML,QVLMOEYE,1197845
LTOYKIML,ROACSLMG,2126770
